,Country/Region,Modified_Date,ConfirmedCases,Fatalities
1732,Cote d'Ivoire,2020-02-12,0,0
1733,Cote d'Ivoire,2020-02-13,0,0
1734,Cote d'Ivoire,2020-02-14,0,0
1735,Cote d'Ivoire,2020-02-15,0,0
1736,Cote d'Ivoire,2020-02-16,0,0
1737,Cote d'Ivoire,2020-02-17,0,0
1738,Cote d'Ivoire,2020-02-18,0,0
1739,Cote d'Ivoire,2020-02-19,0,0
1740,Cote d'Ivoire,2020-02-20,0,0
1741,Cote d'Ivoire,2020-02-21,0,0
1742,Cote d'Ivoire,2020-02-22,0,0
1743,Cote d'Ivoire,2020-02-23,0,0
1744,Cote d'Ivoire,2020-02-24,0,0
1745,Cote d'Ivoire,2020-02-25,0,0
1746,Cote d'Ivoire,2020-02-26,0,0
1747,Cote d'Ivoire,2020-02-27,0,0
1748,Cote d'Ivoire,2020-02-28,0,0
1749,Cote d'Ivoire,2020-02-29,0,0
1750,Cote d'Ivoire,2020-03-01,0,0
1751,Cote d'Ivoire,2020-03-02,0,0
1752,Cote d'Ivoire,2020-03-03,0,0
1753,Cote d'Ivoire,2020-03-04,0,0
1754,Cote d'Ivoire,2020-03-05,0,0
1755,Cote d'Ivoire,2020-03-06,0,0
1756,Cote d'Ivoire,2020-03-07,0,0
1757,Cote d'Ivoire,2020-03-08,0,0
1758,Cote d'Ivoire,2020-03-09,0,0
1759,Cote d'Ivoire,2020-03-10,0,0
1760,Cote d'Ivoire,2020-03-11,1,0
1761,Cote d'Ivoire,2020-03-12,1,0
1762,Cote d'Ivoire,2020-03-13,1,0
1763,Cote d'Ivoire,2020-03-14,1,0
1764,Cote d'Ivoire,2020-03-15,1,0
1765,Cote d'Ivoire,2020-03-16,1,0
1766,Cote d'Ivoire,2020-03-17,5,0
1767,Cote d'Ivoire,2020-03-18,6,0
1768,Cote d'Ivoire,2020-03-19,9,0
1769,Cote d'Ivoire,2020-03-20,9,0
1770,Cruise Ship,2020-01-22,0,0
1771,Cruise Ship,2020-01-23,0,0
1772,Cruise Ship,2020-01-24,0,0
1773,Cruise Ship,2020-01-25,0,0
1774,Cruise Ship,2020-01-26,0,0
1775,Cruise Ship,2020-01-27,0,0
1776,Cruise Ship,2020-01-28,0,0
1777,Cruise Ship,2020-01-29,0,0
1778,Cruise Ship,2020-01-30,0,0
1779,Cruise Ship,2020-01-31,0,0
1780,Cruise Ship,2020-02-01,0,0
1781,Cruise Ship,2020-02-02,0,0
1782,Cruise Ship,2020-02-03,0,0
1783,Cruise Ship,2020-02-04,0,0
1784,Cruise Ship,2020-02-05,0,0
1785,Cruise Ship,2020-02-06,0,0
1786,Cruise Ship,2020-02-07,61,0
1787,Cruise Ship,2020-02-08,61,0
1788,Cruise Ship,2020-02-09,64,0
1789,Cruise Ship,2020-02-10,135,0
1790,Cruise Ship,2020-02-11,135,0
1791,Cruise Ship,2020-02-12,175,0
1792,Cruise Ship,2020-02-13,175,0
1793,Cruise Ship,2020-02-14,218,0
1794,Cruise Ship,2020-02-15,285,0
1795,Cruise Ship,2020-02-16,355,0
1796,Cruise Ship,2020-02-17,454,0
1797,Cruise Ship,2020-02-18,542,0
1798,Cruise Ship,2020-02-19,621,0
1799,Cruise Ship,2020-02-20,634,2
1800,Cruise Ship,2020-02-21,634,2
1801,Cruise Ship,2020-02-22,634,2
1802,Cruise Ship,2020-02-23,691,3
1803,Cruise Ship,2020-02-24,691,3
1804,Cruise Ship,2020-02-25,691,3
1805,Cruise Ship,2020-02-26,705,4
1806,Cruise Ship,2020-02-27,705,4
1807,Cruise Ship,2020-02-28,705,6
1808,Cruise Ship,2020-02-29,705,6
1809,Cruise Ship,2020-03-01,705,6
1810,Cruise Ship,2020-03-02,705,6
1811,Cruise Ship,2020-03-03,706,6
1812,Cruise Ship,2020-03-04,706,6
1813,Cruise Ship,2020-03-05,706,6
1814,Cruise Ship,2020-03-06,696,6
1815,Cruise Ship,2020-03-07,696,6
1816,Cruise Ship,2020-03-08,696,6
1817,Cruise Ship,2020-03-09,696,6
1818,Cruise Ship,2020-03-10,696,6
1819,Cruise Ship,2020-03-11,696,7
1820,Cruise Ship,2020-03-12,696,7
1821,Cruise Ship,2020-03-13,696,7
1822,Cruise Ship,2020-03-14,696,7
1823,Cruise Ship,2020-03-15,696,7
1824,Cruise Ship,2020-03-16,696,7
1825,Cruise Ship,2020-03-17,696,7
1826,Cruise Ship,2020-03-18,712,7
1827,Cruise Ship,2020-03-19,712,7
1828,Cruise Ship,2020-03-20,712,7
1829,Cuba,2020-01-22,0,0
1830,Cuba,2020-01-23,0,0
1831,Cuba,2020-01-24,0,0
1832,Cuba,2020-01-25,0,0
1833,Cuba,2020-01-26,0,0
1834,Cuba,2020-01-27,0,0
1835,Cuba,2020-01-28,0,0
1836,Cuba,2020-01-29,0,0
1837,Cuba,2020-01-30,0,0
1838,Cuba,2020-01-31,0,0
1839,Cuba,2020-02-01,0,0
1840,Cuba,2020-02-02,0,0
1841,Cuba,2020-02-03,0,0
1842,Cuba,2020-02-04,0,0
1843,Cuba,2020-02-05,0,0
1844,Cuba,2020-02-06,0,0
1845,Cuba,2020-02-07,0,0
1846,Cuba,2020-02-08,0,0
1847,Cuba,2020-02-09,0,0
1848,Cuba,2020-02-10,0,0
1849,Cuba,2020-02-11,0,0
1850,Cuba,2020-02-12,0,0
1851,Cuba,2020-02-13,0,0
1852,Cuba,2020-02-14,0,0
1853,Cuba,2020-02-15,0,0
1854,Cuba,2020-02-16,0,0
1855,Cuba,2020-02-17,0,0
1856,Cuba,2020-02-18,0,0
1857,Cuba,2020-02-19,0,0
1858,Cuba,2020-02-20,0,0
1859,Cuba,2020-02-21,0,0
1860,Cuba,2020-02-22,0,0
1861,Cuba,2020-02-23,0,0
1862,Cuba,2020-02-24,0,0
1863,Cuba,2020-02-25,0,0
1864,Cuba,2020-02-26,0,0
1865,Cuba,2020-02-27,0,0
1866,Cuba,2020-02-28,0,0
1867,Cuba,2020-02-29,0,0
1868,Cuba,2020-03-01,0,0
1869,Cuba,2020-03-02,0,0
1870,Cuba,2020-03-03,0,0
1871,Cuba,2020-03-04,0,0
1872,Cuba,2020-03-05,0,0
1873,Cuba,2020-03-06,0,0
1874,Cuba,2020-03-07,0,0
1875,Cuba,2020-03-08,0,0
1876,Cuba,2020-03-09,0,0
1877,Cuba,2020-03-10,0,0
1878,Cuba,2020-03-11,0,0
1879,Cuba,2020-03-12,3,0
1880,Cuba,2020-03-13,4,0
1881,Cuba,2020-03-14,4,0
1882,Cuba,2020-03-15,4,0
1883,Cuba,2020-03-16,4,0
1884,Cuba,2020-03-17,5,0
1885,Cuba,2020-03-18,7,1
1886,Cuba,2020-03-19,11,1
1887,Cuba,2020-03-20,16,1
1888,Cyprus,2020-01-22,0,0
1889,Cyprus,2020-01-23,0,0
1890,Cyprus,2020-01-24,0,0
1891,Cyprus,2020-01-25,0,0
1892,Cyprus,2020-01-26,0,0
1893,Cyprus,2020-01-27,0,0
1894,Cyprus,2020-01-28,0,0
1895,Cyprus,2020-01-29,0,0
1896,Cyprus,2020-01-30,0,0
1897,Cyprus,2020-01-31,0,0
1898,Cyprus,2020-02-01,0,0
1899,Cyprus,2020-02-02,0,0
1900,Cyprus,2020-02-03,0,0
1901,Cyprus,2020-02-04,0,0
1902,Cyprus,2020-02-05,0,0
1903,Cyprus,2020-02-06,0,0
1904,Cyprus,2020-02-07,0,0
1905,Cyprus,2020-02-08,0,0
1906,Cyprus,2020-02-09,0,0
1907,Cyprus,2020-02-10,0,0
1908,Cyprus,2020-02-11,0,0
1909,Cyprus,2020-02-12,0,0
1910,Cyprus,2020-02-13,0,0
1911,Cyprus,2020-02-14,0,0
1912,Cyprus,2020-02-15,0,0
1913,Cyprus,2020-02-16,0,0
1914,Cyprus,2020-02-17,0,0
1915,Cyprus,2020-02-18,0,0
1916,Cyprus,2020-02-19,0,0
1917,Cyprus,2020-02-20,0,0
1918,Cyprus,2020-02-21,0,0
1919,Cyprus,2020-02-22,0,0
1920,Cyprus,2020-02-23,0,0
1921,Cyprus,2020-02-24,0,0
1922,Cyprus,2020-02-25,0,0
1923,Cyprus,2020-02-26,0,0
1924,Cyprus,2020-02-27,0,0
1925,Cyprus,2020-02-28,0,0
1926,Cyprus,2020-02-29,0,0
1927,Cyprus,2020-03-01,0,0
1928,Cyprus,2020-03-02,0,0
1929,Cyprus,2020-03-03,0,0
1930,Cyprus,2020-03-04,0,0
1931,Cyprus,2020-03-05,0,0
1932,Cyprus,2020-03-06,0,0
1933,Cyprus,2020-03-07,0,0
1934,Cyprus,2020-03-08,0,0
1935,Cyprus,2020-03-09,2,0
1936,Cyprus,2020-03-10,3,0
1937,Cyprus,2020-03-11,6,0
1938,Cyprus,2020-03-12,6,0
1939,Cyprus,2020-03-13,14,0
1940,Cyprus,2020-03-14,26,0
1941,Cyprus,2020-03-15,26,0
1942,Cyprus,2020-03-16,33,0
1943,Cyprus,2020-03-17,46,0
1944,Cyprus,2020-03-18,49,0
1945,Cyprus,2020-03-19,67,0
1946,Cyprus,2020-03-20,67,0
1947,Czechia,2020-01-22,0,0
1948,Czechia,2020-01-23,0,0
1949,Czechia,2020-01-24,0,0
1950,Czechia,2020-01-25,0,0
1951,Czechia,2020-01-26,0,0
1952,Czechia,2020-01-27,0,0
1953,Czechia,2020-01-28,0,0
1954,Czechia,2020-01-29,0,0
1955,Czechia,2020-01-30,0,0
1956,Czechia,2020-01-31,0,0
1957,Czechia,2020-02-01,0,0
1958,Czechia,2020-02-02,0,0
1959,Czechia,2020-02-03,0,0
1960,Czechia,2020-02-04,0,0
1961,Czechia,2020-02-05,0,0
1962,Czechia,2020-02-06,0,0
1963,Czechia,2020-02-07,0,0
1964,Czechia,2020-02-08,0,0
1965,Czechia,2020-02-09,0,0
1966,Czechia,2020-02-10,0,0
1967,Czechia,2020-02-11,0,0
1968,Czechia,2020-02-12,0,0
1969,Czechia,2020-02-13,0,0
1970,Czechia,2020-02-14,0,0
1971,Czechia,2020-02-15,0,0
1972,Czechia,2020-02-16,0,0
1973,Czechia,2020-02-17,0,0
1974,Czechia,2020-02-18,0,0
1975,Czechia,2020-02-19,0,0
1976,Czechia,2020-02-20,0,0
1977,Czechia,2020-02-21,0,0
1978,Czechia,2020-02-22,0,0
1979,Czechia,2020-02-23,0,0
1980,Czechia,2020-02-24,0,0
1981,Czechia,2020-02-25,0,0
1982,Czechia,2020-02-26,0,0
1983,Czechia,2020-02-27,0,0
1984,Czechia,2020-02-28,0,0
1985,Czechia,2020-02-29,0,0
1986,Czechia,2020-03-01,3,0
1987,Czechia,2020-03-02,3,0
1988,Czechia,2020-03-03,5,0
1989,Czechia,2020-03-04,8,0
1990,Czechia,2020-03-05,12,0
1991,Czechia,2020-03-06,18,0
1992,Czechia,2020-03-07,19,0
1993,Czechia,2020-03-08,31,0
1994,Czechia,2020-03-09,31,0
1995,Czechia,2020-03-10,41,0
1996,Czechia,2020-03-11,91,0
1997,Czechia,2020-03-12,94,0
1998,Czechia,2020-03-13,141,0
1999,Czechia,2020-03-14,189,0
2000,Czechia,2020-03-15,253,0
2001,Czechia,2020-03-16,298,0
2002,Czechia,2020-03-17,396,0
2003,Czechia,2020-03-18,464,0
2004,Czechia,2020-03-19,694,0
2005,Czechia,2020-03-20,833,0
2006,Denmark,2020-01-22,0,0
2007,Denmark,2020-01-23,0,0
2008,Denmark,2020-01-24,0,0
2009,Denmark,2020-01-25,0,0
2010,Denmark,2020-01-26,0,0
2011,Denmark,2020-01-27,0,0
2012,Denmark,2020-01-28,0,0
2013,Denmark,2020-01-29,0,0
2014,Denmark,2020-01-30,0,0
2015,Denmark,2020-01-31,0,0
2016,Denmark,2020-02-01,0,0
2017,Denmark,2020-02-02,0,0
2018,Denmark,2020-02-03,0,0
2019,Denmark,2020-02-04,0,0
2020,Denmark,2020-02-05,0,0
2021,Denmark,2020-02-06,0,0
2022,Denmark,2020-02-07,0,0
2023,Denmark,2020-02-08,0,0
2024,Denmark,2020-02-09,0,0
2025,Denmark,2020-02-10,0,0
2026,Denmark,2020-02-11,0,0
2027,Denmark,2020-02-12,0,0
2028,Denmark,2020-02-13,0,0
2029,Denmark,2020-02-14,0,0
2030,Denmark,2020-02-15,0,0
2031,Denmark,2020-02-16,0,0
2032,Denmark,2020-02-17,0,0
2033,Denmark,2020-02-18,0,0
2034,Denmark,2020-02-19,0,0
2035,Denmark,2020-02-20,0,0
2036,Denmark,2020-02-21,0,0
2037,Denmark,2020-02-22,0,0
2038,Denmark,2020-02-23,0,0
2039,Denmark,2020-02-24,0,0
2040,Denmark,2020-02-25,0,0
2041,Denmark,2020-02-26,0,0
2042,Denmark,2020-02-27,1,0
2043,Denmark,2020-02-28,1,0
2044,Denmark,2020-02-29,3,0
2045,Denmark,2020-03-01,4,0
2046,Denmark,2020-03-02,4,0
2047,Denmark,2020-03-03,6,0
2048,Denmark,2020-03-04,11,0
2049,Denmark,2020-03-05,11,0
2050,Denmark,2020-03-06,24,0
2051,Denmark,2020-03-07,24,0
2052,Denmark,2020-03-08,37,0
2053,Denmark,2020-03-09,92,0
2054,Denmark,2020-03-10,264,0
2055,Denmark,2020-03-11,444,0
2056,Denmark,2020-03-12,617,0
2057,Denmark,2020-03-13,804,0
2058,Denmark,2020-03-14,836,1
2059,Denmark,2020-03-15,875,2
2060,Denmark,2020-03-16,932,3
2061,Denmark,2020-03-17,1024,4
2062,Denmark,2020-03-18,1115,4
2063,Denmark,2020-03-19,1223,6
2064,Denmark,2020-03-20,1335,9
2065,Djibouti,2020-01-22,0,0
2066,Djibouti,2020-01-23,0,0
2067,Djibouti,2020-01-24,0,0
2068,Djibouti,2020-01-25,0,0
2069,Djibouti,2020-01-26,0,0
2070,Djibouti,2020-01-27,0,0
2071,Djibouti,2020-01-28,0,0
2072,Djibouti,2020-01-29,0,0
2073,Djibouti,2020-01-30,0,0
2074,Djibouti,2020-01-31,0,0
2075,Djibouti,2020-02-01,0,0
2076,Djibouti,2020-02-02,0,0
2077,Djibouti,2020-02-03,0,0
2078,Djibouti,2020-02-04,0,0
2079,Djibouti,2020-02-05,0,0
2080,Djibouti,2020-02-06,0,0
2081,Djibouti,2020-02-07,0,0
2082,Djibouti,2020-02-08,0,0
2083,Djibouti,2020-02-09,0,0
2084,Djibouti,2020-02-10,0,0
2085,Djibouti,2020-02-11,0,0
2086,Djibouti,2020-02-12,0,0
2087,Djibouti,2020-02-13,0,0
2088,Djibouti,2020-02-14,0,0
2089,Djibouti,2020-02-15,0,0
2090,Djibouti,2020-02-16,0,0
2091,Djibouti,2020-02-17,0,0
2092,Djibouti,2020-02-18,0,0
2093,Djibouti,2020-02-19,0,0
2094,Djibouti,2020-02-20,0,0
2095,Djibouti,2020-02-21,0,0
2096,Djibouti,2020-02-22,0,0
2097,Djibouti,2020-02-23,0,0
2098,Djibouti,2020-02-24,0,0
2099,Djibouti,2020-02-25,0,0
2100,Djibouti,2020-02-26,0,0
2101,Djibouti,2020-02-27,0,0
2102,Djibouti,2020-02-28,0,0
2103,Djibouti,2020-02-29,0,0
2104,Djibouti,2020-03-01,0,0
2105,Djibouti,2020-03-02,0,0
2106,Djibouti,2020-03-03,0,0
2107,Djibouti,2020-03-04,0,0
2108,Djibouti,2020-03-05,0,0
2109,Djibouti,2020-03-06,0,0
2110,Djibouti,2020-03-07,0,0
2111,Djibouti,2020-03-08,0,0
2112,Djibouti,2020-03-09,0,0
2113,Djibouti,2020-03-10,0,0
2114,Djibouti,2020-03-11,0,0
2115,Djibouti,2020-03-12,0,0
2116,Djibouti,2020-03-13,0,0
2117,Djibouti,2020-03-14,0,0
2118,Djibouti,2020-03-15,0,0
2119,Djibouti,2020-03-16,0,0
2120,Djibouti,2020-03-17,0,0
2121,Djibouti,2020-03-18,1,0
2122,Djibouti,2020-03-19,1,0
2123,Djibouti,2020-03-20,1,0
2124,Dominican Republic,2020-01-22,0,0
2125,Dominican Republic,2020-01-23,0,0
2126,Dominican Republic,2020-01-24,0,0
2127,Dominican Republic,2020-01-25,0,0
2128,Dominican Republic,2020-01-26,0,0
2129,Dominican Republic,2020-01-27,0,0
2130,Dominican Republic,2020-01-28,0,0
2131,Dominican Republic,2020-01-29,0,0
2132,Dominican Republic,2020-01-30,0,0
2133,Dominican Republic,2020-01-31,0,0
2134,Dominican Republic,2020-02-01,0,0
2135,Dominican Republic,2020-02-02,0,0
2136,Dominican Republic,2020-02-03,0,0
2137,Dominican Republic,2020-02-04,0,0
2138,Dominican Republic,2020-02-05,0,0
2139,Dominican Republic,2020-02-06,0,0
2140,Dominican Republic,2020-02-07,0,0
2141,Dominican Republic,2020-02-08,0,0
2142,Dominican Republic,2020-02-09,0,0
2143,Dominican Republic,2020-02-10,0,0
2144,Dominican Republic,2020-02-11,0,0
2145,Dominican Republic,2020-02-12,0,0
2146,Dominican Republic,2020-02-13,0,0
2147,Dominican Republic,2020-02-14,0,0
2148,Dominican Republic,2020-02-15,0,0
2149,Dominican Republic,2020-02-16,0,0
2150,Dominican Republic,2020-02-17,0,0
2151,Dominican Republic,2020-02-18,0,0
2152,Dominican Republic,2020-02-19,0,0
2153,Dominican Republic,2020-02-20,0,0
2154,Dominican Republic,2020-02-21,0,0
2155,Dominican Republic,2020-02-22,0,0
2156,Dominican Republic,2020-02-23,0,0
2157,Dominican Republic,2020-02-24,0,0
2158,Dominican Republic,2020-02-25,0,0
2159,Dominican Republic,2020-02-26,0,0
2160,Dominican Republic,2020-02-27,0,0
2161,Dominican Republic,2020-02-28,0,0
2162,Dominican Republic,2020-02-29,0,0
2163,Dominican Republic,2020-03-01,1,0
2164,Dominican Republic,2020-03-02,1,0
2165,Dominican Republic,2020-03-03,1,0
2166,Dominican Republic,2020-03-04,1,0
2167,Dominican Republic,2020-03-05,1,0
2168,Dominican Republic,2020-03-06,2,0
2169,Dominican Republic,2020-03-07,2,0
2170,Dominican Republic,2020-03-08,5,0
2171,Dominican Republic,2020-03-09,5,0
2172,Dominican Republic,2020-03-10,5,0
2173,Dominican Republic,2020-03-11,5,0
2174,Dominican Republic,2020-03-12,5,0
2175,Dominican Republic,2020-03-13,5,0
2176,Dominican Republic,2020-03-14,11,0
2177,Dominican Republic,2020-03-15,11,0
2178,Dominican Republic,2020-03-16,11,0
2179,Dominican Republic,2020-03-17,21,1
2180,Dominican Republic,2020-03-18,21,1
2181,Dominican Republic,2020-03-19,34,2
2182,Dominican Republic,2020-03-20,72,2
2183,Ecuador,2020-01-22,0,0
2184,Ecuador,2020-01-23,0,0
2185,Ecuador,2020-01-24,0,0
2186,Ecuador,2020-01-25,0,0
2187,Ecuador,2020-01-26,0,0
2188,Ecuador,2020-01-27,0,0
2189,Ecuador,2020-01-28,0,0
2190,Ecuador,2020-01-29,0,0
2191,Ecuador,2020-01-30,0,0
2192,Ecuador,2020-01-31,0,0
2193,Ecuador,2020-02-01,0,0
2194,Ecuador,2020-02-02,0,0
2195,Ecuador,2020-02-03,0,0
2196,Ecuador,2020-02-04,0,0
2197,Ecuador,2020-02-05,0,0
2198,Ecuador,2020-02-06,0,0
2199,Ecuador,2020-02-07,0,0
2200,Ecuador,2020-02-08,0,0
2201,Ecuador,2020-02-09,0,0
2202,Ecuador,2020-02-10,0,0
2203,Ecuador,2020-02-11,0,0
2204,Ecuador,2020-02-12,0,0
2205,Ecuador,2020-02-13,0,0
2206,Ecuador,2020-02-14,0,0
2207,Ecuador,2020-02-15,0,0
2208,Ecuador,2020-02-16,0,0
2209,Ecuador,2020-02-17,0,0
2210,Ecuador,2020-02-18,0,0
2211,Ecuador,2020-02-19,0,0
2212,Ecuador,2020-02-20,0,0
2213,Ecuador,2020-02-21,0,0
2214,Ecuador,2020-02-22,0,0
2215,Ecuador,2020-02-23,0,0
2216,Ecuador,2020-02-24,0,0
2217,Ecuador,2020-02-25,0,0
2218,Ecuador,2020-02-26,0,0
2219,Ecuador,2020-02-27,0,0
2220,Ecuador,2020-02-28,0,0
2221,Ecuador,2020-02-29,0,0
2222,Ecuador,2020-03-01,6,0
2223,Ecuador,2020-03-02,6,0
2224,Ecuador,2020-03-03,7,0
2225,Ecuador,2020-03-04,10,0
2226,Ecuador,2020-03-05,13,0
2227,Ecuador,2020-03-06,13,0
2228,Ecuador,2020-03-07,13,0
2229,Ecuador,2020-03-08,14,0
2230,Ecuador,2020-03-09,15,0
2231,Ecuador,2020-03-10,15,0
2232,Ecuador,2020-03-11,17,0
2233,Ecuador,2020-03-12,17,0
2234,Ecuador,2020-03-13,17,0
2235,Ecuador,2020-03-14,28,2
2236,Ecuador,2020-03-15,28,2
2237,Ecuador,2020-03-16,37,2
2238,Ecuador,2020-03-17,58,2
2239,Ecuador,2020-03-18,111,2
2240,Ecuador,2020-03-19,199,3
2241,Ecuador,2020-03-20,367,5
2242,Egypt,2020-01-22,0,0
2243,Egypt,2020-01-23,0,0
2244,Egypt,2020-01-24,0,0
2245,Egypt,2020-01-25,0,0
2246,Egypt,2020-01-26,0,0
2247,Egypt,2020-01-27,0,0
2248,Egypt,2020-01-28,0,0
2249,Egypt,2020-01-29,0,0
2250,Egypt,2020-01-30,0,0
2251,Egypt,2020-01-31,0,0
2252,Egypt,2020-02-01,0,0
2253,Egypt,2020-02-02,0,0
2254,Egypt,2020-02-03,0,0
2255,Egypt,2020-02-04,0,0
2256,Egypt,2020-02-05,0,0
2257,Egypt,2020-02-06,0,0
2258,Egypt,2020-02-07,0,0
2259,Egypt,2020-02-08,0,0
2260,Egypt,2020-02-09,0,0
2261,Egypt,2020-02-10,0,0
2262,Egypt,2020-02-11,0,0
2263,Egypt,2020-02-12,0,0
2264,Egypt,2020-02-13,0,0
2265,Egypt,2020-02-14,1,0
2266,Egypt,2020-02-15,1,0
2267,Egypt,2020-02-16,1,0
2268,Egypt,2020-02-17,1,0
2269,Egypt,2020-02-18,1,0
2270,Egypt,2020-02-19,1,0
2271,Egypt,2020-02-20,1,0
2272,Egypt,2020-02-21,1,0
2273,Egypt,2020-02-22,1,0
2274,Egypt,2020-02-23,1,0
2275,Egypt,2020-02-24,1,0
2276,Egypt,2020-02-25,1,0
2277,Egypt,2020-02-26,1,0
2278,Egypt,2020-02-27,1,0
2279,Egypt,2020-02-28,1,0
2280,Egypt,2020-02-29,1,0
2281,Egypt,2020-03-01,2,0
2282,Egypt,2020-03-02,2,0
2283,Egypt,2020-03-03,2,0
2284,Egypt,2020-03-04,2,0
2285,Egypt,2020-03-05,3,0
2286,Egypt,2020-03-06,15,0
2287,Egypt,2020-03-07,15,0
2288,Egypt,2020-03-08,49,1
2289,Egypt,2020-03-09,55,1
2290,Egypt,2020-03-10,59,1
2291,Egypt,2020-03-11,60,1
2292,Egypt,2020-03-12,67,1
2293,Egypt,2020-03-13,80,2
2294,Egypt,2020-03-14,109,2
2295,Egypt,2020-03-15,110,2
2296,Egypt,2020-03-16,150,2
2297,Egypt,2020-03-17,196,4
2298,Egypt,2020-03-18,196,6
2299,Egypt,2020-03-19,256,6
2300,Egypt,2020-03-20,285,8
2301,Equatorial Guinea,2020-01-22,0,0
2302,Equatorial Guinea,2020-01-23,0,0
2303,Equatorial Guinea,2020-01-24,0,0
2304,Equatorial Guinea,2020-01-25,0,0
2305,Equatorial Guinea,2020-01-26,0,0
2306,Equatorial Guinea,2020-01-27,0,0
2307,Equatorial Guinea,2020-01-28,0,0
2308,Equatorial Guinea,2020-01-29,0,0
2309,Equatorial Guinea,2020-01-30,0,0
2310,Equatorial Guinea,2020-01-31,0,0
2311,Equatorial Guinea,2020-02-01,0,0
2312,Equatorial Guinea,2020-02-02,0,0
2313,Equatorial Guinea,2020-02-03,0,0
2314,Equatorial Guinea,2020-02-04,0,0
2315,Equatorial Guinea,2020-02-05,0,0
2316,Equatorial Guinea,2020-02-06,0,0
2317,Equatorial Guinea,2020-02-07,0,0
2318,Equatorial Guinea,2020-02-08,0,0
2319,Equatorial Guinea,2020-02-09,0,0
2320,Equatorial Guinea,2020-02-10,0,0
2321,Equatorial Guinea,2020-02-11,0,0
2322,Equatorial Guinea,2020-02-12,0,0
2323,Equatorial Guinea,2020-02-13,0,0
2324,Equatorial Guinea,2020-02-14,0,0
2325,Equatorial Guinea,2020-02-15,0,0
2326,Equatorial Guinea,2020-02-16,0,0
2327,Equatorial Guinea,2020-02-17,0,0
2328,Equatorial Guinea,2020-02-18,0,0
2329,Equatorial Guinea,2020-02-19,0,0
2330,Equatorial Guinea,2020-02-20,0,0
2331,Equatorial Guinea,2020-02-21,0,0
2332,Equatorial Guinea,2020-02-22,0,0
2333,Equatorial Guinea,2020-02-23,0,0
2334,Equatorial Guinea,2020-02-24,0,0
2335,Equatorial Guinea,2020-02-25,0,0
2336,Equatorial Guinea,2020-02-26,0,0
2337,Equatorial Guinea,2020-02-27,0,0
2338,Equatorial Guinea,2020-02-28,0,0
2339,Equatorial Guinea,2020-02-29,0,0
2340,Equatorial Guinea,2020-03-01,0,0
2341,Equatorial Guinea,2020-03-02,0,0
2342,Equatorial Guinea,2020-03-03,0,0
2343,Equatorial Guinea,2020-03-04,0,0
2344,Equatorial Guinea,2020-03-05,0,0
2345,Equatorial Guinea,2020-03-06,0,0
2346,Equatorial Guinea,2020-03-07,0,0
2347,Equatorial Guinea,2020-03-08,0,0
2348,Equatorial Guinea,2020-03-09,0,0
2349,Equatorial Guinea,2020-03-10,0,0
2350,Equatorial Guinea,2020-03-11,0,0
2351,Equatorial Guinea,2020-03-12,0,0
2352,Equatorial Guinea,2020-03-13,0,0
2353,Equatorial Guinea,2020-03-14,0,0
2354,Equatorial Guinea,2020-03-15,1,0
2355,Equatorial Guinea,2020-03-16,1,0
2356,Equatorial Guinea,2020-03-17,1,0
2357,Equatorial Guinea,2020-03-18,4,0
2358,Equatorial Guinea,2020-03-19,6,0
2359,Equatorial Guinea,2020-03-20,6,0
2360,Eswatini,2020-01-22,0,0
2361,Eswatini,2020-01-23,0,0
2362,Eswatini,2020-01-24,0,0
2363,Eswatini,2020-01-25,0,0
2364,Eswatini,2020-01-26,0,0
2365,Eswatini,2020-01-27,0,0
2366,Eswatini,2020-01-28,0,0
2367,Eswatini,2020-01-29,0,0
2368,Eswatini,2020-01-30,0,0
2369,Eswatini,2020-01-31,0,0
2370,Eswatini,2020-02-01,0,0
2371,Eswatini,2020-02-02,0,0
2372,Eswatini,2020-02-03,0,0
2373,Eswatini,2020-02-04,0,0
2374,Eswatini,2020-02-05,0,0
2375,Eswatini,2020-02-06,0,0
2376,Eswatini,2020-02-07,0,0
2377,Eswatini,2020-02-08,0,0
2378,Eswatini,2020-02-09,0,0
2379,Eswatini,2020-02-10,0,0
2380,Eswatini,2020-02-11,0,0
2381,Eswatini,2020-02-12,0,0
2382,Eswatini,2020-02-13,0,0
2383,Eswatini,2020-02-14,0,0
2384,Eswatini,2020-02-15,0,0
2385,Eswatini,2020-02-16,0,0
2386,Eswatini,2020-02-17,0,0
2387,Eswatini,2020-02-18,0,0
2388,Eswatini,2020-02-19,0,0
2389,Eswatini,2020-02-20,0,0
2390,Eswatini,2020-02-21,0,0
2391,Eswatini,2020-02-22,0,0
2392,Eswatini,2020-02-23,0,0
2393,Eswatini,2020-02-24,0,0
2394,Eswatini,2020-02-25,0,0
2395,Eswatini,2020-02-26,0,0
2396,Eswatini,2020-02-27,0,0
2397,Eswatini,2020-02-28,0,0
2398,Eswatini,2020-02-29,0,0
2399,Eswatini,2020-03-01,0,0
2400,Eswatini,2020-03-02,0,0
2401,Eswatini,2020-03-03,0,0
2402,Eswatini,2020-03-04,0,0
2403,Eswatini,2020-03-05,0,0
2404,Eswatini,2020-03-06,0,0
2405,Eswatini,2020-03-07,0,0
2406,Eswatini,2020-03-08,0,0
2407,Eswatini,2020-03-09,0,0
2408,Eswatini,2020-03-10,0,0
